id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
278398901,COMBO 2 Bộ Phụ Kiện Khóa Dây Giày Không Cần Buộc Thắt Giày Thể Thao Bata Ngoài Trời MÀU ĐEN,90000.0,90000.0,0.0,0.0,0,353491,,https://tiki.vnphu-kien-khoa-day-giay-khong-can-buoc-that-giay-the-thao-bata-ngoai-troi-mau-den-p278398901.html?spid=278398902,combo
276479041,New Arrivals | Giày Sục Đạp Gót Mules Sneaker Unisex DINCOX DC37 Lazy Mule Off/White Chất Liệu Da,550000.0,550000.0,0.0,0.0,0,150940,,https://tiki.vnnew-arrivals-giay-suc-dap-got-mules-sneaker-unisex-dincox-dc37-lazy-mule-off-white-chat-lieu-da-p276479041.html?spid=276479045,new arrivals giày sục đạp
55081450,Giày sandal nam Trường Hải da bò thật mềm mại cao 5cm  màu đen đế PU siêu nhẹ không trơn trượt  chắc chắn  HÌNH ẢNH THẬT SD791,319000.0,319000.0,0.0,4.5,13,11395,,https://tiki.vngiay-sandal-nam-truong-hai-da-bo-that-mem-mai-cao-5cm-mau-den-de-pu-sieu-nhe-khong-tron-truot-chac-chan-hinh-anh-that-sd791-p55081450.html?spid=55081454,giày sandal nam trường
76274731,"Giày da nam, loại buộc dây mã BH-004",590000.0,590000.0,0.0,4.7,3,20142,,https://tiki.vngiay-da-nam-loai-buoc-day-ma-bh-004-p76274731.html?spid=76274739,giày da nam loại
277589714,"Dép nam xỏ ngón da trơn BHD55216 Dép quai hậu, thoải mái, êm chân, dễ chịu",350000.0,350000.0,0.0,0.0,0,8035,,https://tiki.vndep-nam-xo-ngon-da-tron-bhd55216-dep-quai-hau-thoai-mai-em-chan-de-chiu-p277589714.html?spid=277589726,dép nam xỏ ngón
276677665,Giày Tây Nam Viền Hai Bên PABNO PN21034,790000.0,790000.0,0.0,5.0,1,49994,,https://tiki.vngiay-tay-nam-vien-2-ben-pabno-pn21034-p276677665.html?spid=276677675,giày tây nam viền bên
275276334,"Dép tổ ong XÁM nhựa EVA siêu bền, siêu nhẹ, chống trơn trượt, đế dày (FORM LỚN ĐẶT LÙI 1-2 SIZE) Dép Nam Nữ Nhiều Màu Sắc",63000.0,85000.0,22000.0,4.8,4,265402,,https://tiki.vndep-to-ong-xam-vat-lieu-eva-sieu-ben-sieu-nhe-chong-tron-truot-form-size-lon-chau-au-p275276334.html?spid=275276352,dép tổ ong xám
275905374,Giày Sneaker Nam Vải Canvas DINCOX E12 Black Đơn Giản Thanh Lịch,470000.0,470000.0,0.0,5.0,2,150940,,https://tiki.vngiay-sneaker-nam-vai-canvas-dincox-e12-black-don-gian-thanh-lich-p275905374.html?spid=275905378,giày sneaker nam vải
31649352,2 cặp miếng lót mũi giày nam cao su non đệm êm ngón chân - buybox - BBPK50,34000.0,34000.0,0.0,4.5,8,56711,,https://tiki.vn2-cap-mieng-lot-mui-giay-nam-cao-su-non-dem-em-ngon-chan-buybox-bbpk50-p31649352.html?spid=85084352,
275276422,"Dép tổ ong XANH NGỌC nhựa EVA siêu bền, siêu nhẹ, chống trơn trượt, đế dày (FORM LỚN ĐẶT LÙI 1-2 SIZE) Dép Nam Nữ Nhiều Màu Sắc",63000.0,85000.0,22000.0,5.0,3,265402,,https://tiki.vndep-to-ong-xanh-ngoc-vat-lieu-eva-sieu-ben-sieu-nhe-chong-tron-truot-form-size-lon-chau-au-p275276422.html?spid=275276440,dép tổ ong xanh
