id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url
278078473,"Áo Thun Đôi, Cặp Mr.Buffalo trái tim đôi Tshirt Cotton 100% có bigsize Unisex Local Brand B16 - Trắng B16",200000.0,200000.0,0.0,0.0,0,162792,,https://tiki.vnao-thun-doi-cap-mr-buffalo-trai-tim-doi-tshirt-cotton-100-co-bigsize-unisex-local-brand-b16-p278078473.html?spid=278078522
276603527,Áo blazer cổ 2 ve Sadie thiết kế cao cấp WHITE CHIC,2250000.0,2250000.0,0.0,0.0,0,359223,,https://tiki.vnao-blazer-co-2-ve-sadie-thiet-ke-cao-cap-white-chic-p276603527.html?spid=276603550
275256070,"Đầm nữ suông chất linen mềm mát , có dây rút eo kèm túi 2 bên hông dễ mặc , phù hợp với mọi dáng Da215",299000.0,299000.0,0.0,0.0,0,10738,,https://tiki.vndam-nu-suong-chat-linen-mem-mat-co-day-rut-eo-kem-tui-2-ben-hong-de-mac-phu-hop-voi-moi-dang-da215-p275256070.html?spid=275256119
275222292,"{#HàngMớiVề} Váy Đầm Nữ Thiết Kế Cao Cấp Cổ Xẻ Dáng Suông Tôn Dáng, Đầm Midi Chất Liệu Sang Trọng Da190",399000.0,399000.0,0.0,0.0,0,235034,,https://tiki.vnhangmoive-vay-dam-nu-thiet-ke-cao-cap-co-xe-dang-suong-ton-dang-dam-midi-chat-lieu-sang-trong-da190-p275222292.html?spid=275222302
274861527,Maxi Hoa Kết Ánh Bạc Cotton Isla Bonita,1099000.0,1099000.0,0.0,0.0,0,850,,https://tiki.vnmaxi-hoa-ket-anh-bac-cotton-isla-bonita-p274861527.html?spid=274865196
273877544,Áo Khoác Nữ Đi Nắng Sure Pro với công nghệ chống tia UV ngăn cản tia bức xạ từ ánh sáng mặt trời có hại cho da của bạn,499000.0,499000.0,0.0,0.0,0,260851,,https://tiki.vnao-khoac-nu-di-nang-sure-pro-voi-cong-nghe-chong-tia-uv-ngan-can-tia-buc-xa-tu-anh-sang-mat-troi-co-hai-cho-da-cua-ban-p273877544.html?spid=273877548
273719507,Không Lo Mất Điện: Giải Pháp Nguồn Pin Dự Phòng 5V-12V - 2A Cho Modem Wifi và Camera Chất Lượng,255000.0,255000.0,0.0,0.0,0,274292,,https://tiki.vnkhong-lo-mat-dien-giai-phap-nguon-pin-du-phong-5v-12v-2a-cho-modem-wifi-va-camera-chat-luong-p273719507.html?spid=273719511
272629857,Quần lót ren chấm bi kim loại chữ V hot girl,34000.0,34000.0,0.0,0.0,0,49140,,https://tiki.vnquan-lot-ren-cham-bi-kim-loai-chu-v-hot-girl-p272629857.html?spid=272629865
271372749,Thời trang trung niên Bộ phối Áo đũi xước thêu hoa tinh xảo và quần đũi lụa mềm mịn đủ size từ 45 tới 65kg - Tuấn Tú Store 68,279000.0,279000.0,0.0,5.0,2,158759,,https://tiki.vnthoi-trang-trung-nien-bo-phoi-ao-dui-xuoc-theu-hoa-tinh-xao-va-quan-dui-lua-mem-min-du-size-tu-45-toi-65kg-tuan-tu-store-68-p271372749.html?spid=271372783
251306887,"BORN TO LOVE, mã G295. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, áo phông cặp đôi, gia đình, đội nhóm",69000.0,69000.0,0.0,0.0,0,18138,,https://tiki.vnborn-to-love-ma-g295-ao-thun-in-dep-cho-nam-nu-cap-doi-ao-phong-goking-hang-hieu-cao-cap-p251306887.html?spid=251306937
251298350,"Life is like a camera, mã logo.g253. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, áo phông cặp đôi, gia đình, đội nhóm",69000.0,69000.0,0.0,0.0,0,18138,,https://tiki.vnlife-is-like-a-camera-ma-logo-g253-ao-thun-nam-nu-in-logo-dep-form-unisex-ao-phong-goking-hang-hieu-qua-tang-cao-cap-cho-gia-dinh-cap-doi-lop-nhom-doanh-nghiep-p251298350.html?spid=251300419
247827829,Quần lót nữ lọt khe trái tim tràn ngập tình yêu,55000.0,55000.0,0.0,0.0,0,103662,,https://tiki.vnquan-lot-nu-lot-khe-trai-tim-tran-ngap-tinh-yeu-p247827829.html?spid=247827830
204424786,Đồ bộ mặc nhà pijama nữ WANNABE BDS44 đồ bộ quần dài phối áo tay dài trang trí hai túi bo tròn xinh xắn nữ tính quý phái,700000.0,700000.0,0.0,0.0,0,5383,,https://tiki.vndo-bo-mac-nha-pijamas-phi-lua-cao-cap-wannabe-bo-dai-bds44-hai-tui-xinh-xan-nu-tinh-quy-phai-p204424786.html?spid=204424790
201514545,Áo Lót Mút Dày Nâng Ngực Tự Nhiên Basic Soft Doomm By Sabina Invisible Wire By Sabina SBH8890,609000.0,609000.0,0.0,4.5,2,8808,,https://tiki.vnao-lot-mut-day-nang-nguc-tu-nhien-basic-soft-doomm-by-sabina-invisible-wire-by-sabina-sbh8890-p201514545.html?spid=201514600
199030676,Chân Váy Công Sở Dáng Váy Chữ A Dài Qua Gối Chất Vải Kai Thun Co Giãn CV0084,349000.0,349000.0,0.0,5.0,1,247663,,https://tiki.vnchan-vay-cong-so-dai-qua-goi-vay-midi-dai-60cm-phoi-nut-sang-chanh-chuan-phom-ton-dang-vai-co-gian-thoang-mat-p199030676.html?spid=199030686
196761973,"Đồ bộ nữ,đồ ngủ mặc nhà đùi tay cánh tiên vải lụa mango BN 46 họa tiết hoa nhí dễ thương size 45-57kg",135000.0,135000.0,0.0,0.0,0,210028,,https://tiki.vndo-bo-nu-do-ngu-mac-nha-dui-tay-canh-tien-vai-lua-mango-bn-46-hoa-tiet-hoa-nhi-de-thuong-size-45-57kg-p196761973.html?spid=196762009
191586971,"Đầm thun xòe hai dây, bèo hai bên chân váy Emspo DS4125",279300.0,279300.0,0.0,0.0,0,263608,,https://tiki.vndam-thun-xoe-hai-day-beo-hai-ben-chan-vay-emspo-ds4125-p191586971.html?spid=191586996
190740933,Bộ ngủ Emily Set,595000.0,595000.0,0.0,0.0,0,231869,,https://tiki.vnbo-ngu-emily-set-p190740933.html?spid=190740939
187010118,Quần lót nữ phong cách thể thao Sexy hot girl T-BACK,45000.0,45000.0,0.0,0.0,0,49140,,https://tiki.vnquan-lot-nu-phong-cach-the-thao-sexy-hot-girl-t-back-p187010118.html?spid=187010122
181452402,Đầm ngủ WANNABE DNS56 váy ngủ lụa phối lưới trong suốt 2 bên hông eo sexy gợi cảm đến khó cưỡng,450000.0,450000.0,0.0,0.0,0,5383,,https://tiki.vndam-ngu-phi-lua-cao-cap-wannabe-dns56-kieu-dang-sexy-goi-cam-p181452402.html?spid=271126010
174483320,"ÁO THUN HỞ VAI,HỞ LƯNG CỔ YẾM ĐẸP ÁO CROPTOP CỔ YẾM",149000.0,149000.0,0.0,0.0,0,197061,,https://tiki.vnao-thun-ho-vai-ho-lung-co-yem-dep-ao-croptop-co-yem-p174483320.html?spid=191767397
168964844,Đầm kate Vincy DDK030S21,439000.0,439000.0,0.0,0.0,0,12998,,https://tiki.vndam-kate-vincy-ddk030s21-p168964844.html?spid=168964848
168311321,Quần Lót Nữ Thun Lạnh LUPERI LU3QL76 Cạp Vừa Bikini quần lót mềm mịn co giãn đàn hồi thoáng khí kháng khuẩn khử mùi tốt,65000.0,65000.0,0.0,0.0,0,120615,,https://tiki.vnquan-lot-nu-thun-lanh-luperi-sp76-cap-vua-bikini-quan-lot-mem-min-co-gian-dan-hoi-thoang-khi-khang-khuan-khu-mui-tot-p168311321.html?spid=168311407
